time	fnum	flen
14:40:37.633	120989	62
14:40:37.634	120998	62
14:40:37.638	121003	618
14:40:37.639	121004	1190
14:40:37.641	121007	1514
14:40:37.642	121025	1514
14:40:37.643	121048	618
14:40:37.644	121052	618
14:40:37.645	121058	62
14:40:37.646	121069	1514
14:40:37.647	121071	62
14:40:37.648	121079	1514
14:40:37.649	121087	1514
14:40:37.653	121098	1514
14:40:37.654	121111	1514
14:40:37.655	121123	634
14:40:37.657	121124	1514
14:40:37.660	121127	1206
14:40:37.661	121130	62
14:40:37.662	121131	618
14:40:37.663	121132	1514
14:40:37.664	121142	1514
14:40:37.665	121162	1514
14:40:37.666	121169	62
14:40:37.668	121172	618
14:40:37.669	121179	1514
14:40:37.670	121182	1514
14:40:37.671	121185	634
14:40:37.672	121189	1514
14:40:37.673	121196	1514
14:40:37.674	121203	1514
14:40:37.675	121208	62
14:40:37.676	121227	1514
14:40:37.677	121233	1514
14:40:37.678	121240	1514
14:40:37.679	121246	1514
14:40:37.680	121256	1514
14:40:37.681	121260	62
14:40:37.683	121262	1190
14:40:37.684	121265	1190
14:40:37.685	121268	62
14:40:37.686	121269	618
14:40:37.690	121270	62
14:40:37.691	121272	1190
14:40:37.692	121274	1190
14:40:37.694	121275	62
14:40:37.695	121277	1514
14:40:37.696	121283	1514
14:40:37.697	121292	618
14:40:37.698	121304	202
14:40:37.699	121308	634
14:40:37.700	121316	618
14:40:37.701	121317	1190
14:40:37.702	121320	1190
14:40:37.703	121323	62
14:40:37.704	121325	1514
14:40:37.705	121327	62
14:40:37.706	121337	1514
14:40:37.707	121347	62
14:40:37.708	121361	1514
14:40:37.710	121365	62
14:40:37.711	121367	1514
14:40:37.712	121370	1514
14:40:37.713	121373	1514
14:40:37.714	121376	1514
14:40:37.715	121384	618
14:40:37.716	121385	1190
14:40:37.717	121388	1514
14:40:37.718	121392	1514
14:40:37.719	121404	1514
14:40:37.721	121413	1514
14:40:37.722	121426	1514
14:40:37.723	121438	62
14:40:37.724	121441	1514
14:40:37.726	121444	1514
14:40:37.727	121450	1514
14:40:37.728	121468	634
14:40:37.730	121470	62
14:40:37.731	121474	62
14:40:37.732	121479	1514
14:40:37.733	121482	1206
14:40:37.735	121485	1514
14:40:37.736	121492	62
14:40:37.737	121493	618
14:40:37.738	121494	1514
14:40:37.740	121497	1514
14:40:37.741	121504	1514
14:40:37.742	121509	1514
14:40:37.743	121519	1514
14:40:37.745	121525	1206
14:40:37.746	121528	1514
14:40:37.747	121531	618
14:40:37.748	121539	618
14:40:37.749	121543	1514
14:40:37.750	121554	1514
14:40:37.751	121566	618
14:40:37.752	121567	1190
14:40:37.753	121570	1190
14:40:37.754	121571	62
14:40:37.755	121576	634
14:40:37.756	121583	1206
14:40:37.757	121590	62
14:40:37.758	121597	62
14:40:37.759	121607	1514
14:40:37.761	121610	1514
14:40:37.762	121616	618
14:40:37.764	121617	1514
14:40:37.765	121625	62
14:40:37.766	121633	1190
14:40:37.767	121635	1514
14:40:37.768	121638	1206
14:40:37.769	121647	1514
14:40:37.770	121662	62
14:40:37.772	121665	618
14:40:37.773	121666	1514
14:40:37.774	121672	62
14:40:37.775	121676	634
14:40:37.777	121683	62
14:40:37.779	121685	1514
14:40:37.780	121695	634
14:40:37.781	121705	62
14:40:37.782	121706	634
14:40:37.783	121707	1190
14:40:37.785	121710	1514
14:40:37.786	121719	1514
14:40:37.787	121729	62
14:40:37.788	121731	1190
14:40:37.789	121732	62
14:40:37.790	121737	1514
14:40:37.791	121750	1514
14:40:37.793	121757	1206
14:40:37.794	121760	1190
14:40:37.795	121765	1514
14:40:37.796	121775	1514
14:40:37.797	121785	1190
14:40:37.800	121788	1514
14:40:37.801	121791	1514
14:40:37.802	121799	62
14:40:37.803	121807	1514
14:40:37.804	121812	1190
14:40:37.805	121823	1514
14:40:37.806	121827	634
14:40:37.807	121828	62
14:40:37.808	121830	1514
14:40:37.810	121833	618
14:40:37.811	121834	1514
14:40:37.812	121837	1514
14:40:37.813	121840	1514
14:40:37.816	121846	1514
14:40:37.817	121849	62
14:40:37.821	121851	1190
14:40:37.822	121854	62
14:40:37.823	121856	1514
14:40:37.824	121866	1514
14:40:37.825	121873	62
14:40:37.826	121874	618
14:40:37.827	121875	1514
14:40:37.828	121881	1514
14:40:37.829	121891	1190
14:40:37.830	121895	62
14:40:37.831	121903	1514
14:40:37.832	121909	62
14:40:37.833	121916	1514
14:40:37.835	121922	634
14:40:37.837	121923	62
14:40:37.838	121925	1514
14:40:37.839	121928	1206
14:40:37.841	121931	62
14:40:37.842	121933	1514
14:40:37.843	121946	62
14:40:37.844	121949	1514
14:40:37.845	121960	202
14:40:37.846	121971	62
14:40:37.847	121973	1514
14:40:37.848	121981	62
14:40:37.850	121983	1190
14:40:37.851	121986	1514
14:40:37.852	121991	62
14:40:37.853	121998	1514
14:40:37.854	122007	634
14:40:37.857	122011	1514
14:40:37.858	122014	618
14:40:37.859	122015	1190
14:40:37.860	122016	62
14:40:37.861	122018	1514
14:40:37.862	122029	1514
14:40:37.863	122034	1514
14:40:37.866	122046	1514
14:40:37.867	122056	1514
14:40:37.868	122067	618
14:40:37.870	122068	62
14:40:37.873	122072	1190
14:40:37.874	122074	1190
14:40:37.875	122077	1190
14:40:37.876	122078	62
14:40:37.877	122081	62
14:40:37.878	122084	62
14:40:37.879	122086	62
14:40:37.880	122088	1514
14:40:37.881	122108	618
14:40:37.882	122110	1514
14:40:37.883	122126	1514
14:40:37.884	122140	618
14:40:37.885	122141	1190
14:40:37.887	122144	62
14:40:37.888	122157	62
14:40:37.889	122171	1514
14:40:37.890	122181	62
14:40:37.891	122182	1514
14:40:37.892	122189	1514
14:40:37.893	122195	62
14:40:37.895	122197	1190
14:40:37.898	122200	62
14:40:37.899	122205	1514
14:40:37.900	122212	1190
14:40:37.901	122213	1514
14:40:37.902	122217	62
14:40:37.903	122219	62
14:40:37.904	122220	618
14:40:37.905	122221	62
14:40:37.906	122223	1514
14:40:37.907	122226	1514
14:40:37.908	122245	1514
14:40:37.909	122251	1514
14:40:37.910	122253	1206
14:40:37.911	122254	1514
14:40:37.913	122263	1206
14:40:37.915	122266	62
14:40:37.916	122280	1514
14:40:37.917	122298	1514
14:40:37.918	122306	1514
14:40:37.919	122317	1514
14:40:37.920	122320	618
14:40:37.921	122324	1514
14:40:37.922	122335	1514
14:40:37.923	122338	1190
14:40:37.924	122339	62
14:40:37.925	122341	1190
14:40:37.926	122344	62
14:40:37.927	122348	618
14:40:37.929	122349	1190
14:40:37.931	122352	62
14:40:37.932	122357	1514
14:40:37.933	122364	62
14:40:37.934	122375	1514
14:40:37.935	122385	1514
14:40:37.936	122391	1514
14:40:37.937	122398	1514
14:40:37.938	122401	618
14:40:37.939	122402	1514
14:40:37.940	122404	634
14:40:37.941	122405	1514
14:40:37.942	122411	1514
14:40:37.943	122422	1514
14:40:37.944	122434	618
14:40:37.945	122439	1514
14:40:37.946	122455	618
14:40:37.947	122456	1514
14:40:37.948	122469	1514
14:40:37.951	122478	618
14:40:37.954	122479	62
14:40:37.956	122481	1190
14:40:37.957	122484	1190
14:40:37.958	122487	1514
14:40:37.959	122493	618
14:40:37.960	122504	1514
14:40:37.961	122513	62
14:40:37.962	122517	618
14:40:37.963	122518	1190
14:40:37.964	122520	1190
14:40:37.965	122530	634
14:40:37.966	122540	618
14:40:37.967	122550	1514
14:40:37.968	122554	1514
14:40:37.969	122575	1514
14:40:37.970	122584	618
14:40:37.971	122592	618
14:40:37.973	122596	1190
14:40:37.975	122599	1190
14:40:37.976	122602	1514
14:40:37.977	122605	1514
14:40:37.978	122608	1206
14:40:37.979	122612	1514
14:40:37.980	122624	62
14:40:37.981	122627	62
14:40:37.984	122629	1514
14:40:37.985	122635	62
14:40:37.986	122637	1190
14:40:37.987	122640	1190
14:40:37.988	122643	1514
14:40:37.989	122652	1514
14:40:37.991	122667	618
14:40:37.992	122668	1190
14:40:37.993	122671	1514
14:40:37.994	122677	1514
14:40:37.995	122681	1514
14:40:37.996	122685	1514
14:40:37.997	122689	618
14:40:37.999	122690	1190
14:40:38.000	122693	1514
14:40:38.001	122705	618
14:40:38.002	122712	1514
14:40:38.003	122721	1514
14:40:38.005	122736	618
14:40:38.007	122737	1190
14:40:38.008	122740	1190
14:40:38.009	122741	62
14:40:38.010	122743	62
14:40:38.011	122745	1190
14:40:38.012	122747	62
14:40:38.013	122755	1514
14:40:38.014	122766	62
14:40:38.015	122767	1514
14:40:38.016	122776	634
14:40:38.017	122783	1514
14:40:38.018	122798	618
14:40:38.019	122799	1514
14:40:38.020	122810	1514
14:40:38.021	122826	1514
14:40:38.022	122832	62
14:40:38.024	122837	1190
14:40:38.025	122838	62
14:40:38.027	122842	1190
14:40:38.028	122843	62
14:40:38.029	122845	1514
14:40:38.030	122848	618
14:40:38.031	122852	1514
14:40:38.032	122863	618
14:40:38.033	122864	62
14:40:38.036	122866	1514
14:40:38.038	122873	1190
14:40:38.039	122880	1514
14:40:38.040	122887	1514
14:40:38.041	122894	1190
14:40:38.042	122895	1514
14:40:38.043	122905	1514
14:40:38.044	122909	618
14:40:38.045	122922	1514
14:40:38.048	122934	618
14:40:38.049	122938	62
14:40:38.050	122940	1514
14:40:38.051	122948	62
14:40:38.052	122954	1190
14:40:38.053	122957	62
14:40:38.056	122959	1190
14:40:38.057	122961	62
14:40:38.058	122963	1190
14:40:38.059	122964	1514
14:40:38.060	122966	62
14:40:38.061	122979	62
14:40:38.062	122986	1514
14:40:38.063	122990	62
14:40:38.064	122992	1514
14:40:38.066	122995	618
14:40:38.067	122996	1190
14:40:38.068	122999	1190
14:40:38.069	123001	1190
14:40:38.071	123005	1206
14:40:38.072	123007	1514
14:40:38.074	123010	62
14:40:38.075	123012	1514
14:40:38.076	123024	1514
14:40:38.077	123030	618
14:40:38.078	123035	1514
14:40:38.079	123047	1514
14:40:38.080	123062	1514
14:40:38.081	123068	1514
14:40:38.082	123079	62
14:40:38.084	123087	1190
14:40:38.085	123090	62
14:40:38.086	123092	1514
14:40:38.087	123098	1206
14:40:38.088	123101	1514
14:40:38.089	123106	618
14:40:38.090	123113	1514
14:40:38.091	123117	618
14:40:38.092	123122	618
14:40:38.093	123123	1514
14:40:38.094	123129	1206
14:40:38.095	123132	1514
14:40:38.096	123135	618
14:40:38.097	123136	62
14:40:38.099	123138	1190
14:40:38.100	123139	62
14:40:38.101	123141	1190
14:40:38.102	123142	62
14:40:38.103	123143	1514
14:40:38.106	123146	1514
14:40:38.107	123167	634
14:40:38.108	123180	1514
14:40:38.109	123190	62
14:40:38.111	123192	1514
14:40:38.112	123199	1514
14:40:38.113	123205	618
14:40:38.114	123215	1514
14:40:38.116	123228	1514
14:40:38.117	123235	1514
14:40:38.118	123246	1514
14:40:38.120	123253	1190
14:40:38.121	123256	62
14:40:38.125	123258	1190
14:40:38.126	123269	218
14:40:38.127	123277	62
14:40:38.129	123278	1514
14:40:38.130	123285	1514
14:40:38.131	123298	62
14:40:38.132	123306	1514
14:40:38.133	123319	62
14:40:38.134	123323	618
14:40:38.135	123330	1514
14:40:38.136	123336	618
14:40:38.137	123337	62
14:40:38.141	123339	1190
14:40:38.142	123342	1514
14:40:38.143	123354	1514
14:40:38.144	123361	1514
14:40:38.145	123371	62
14:40:38.148	123373	1514
14:40:38.149	123384	62
14:40:38.150	123391	618
14:40:38.151	123393	618
14:40:38.152	123394	1190
14:40:38.153	123397	1190
14:40:38.154	123402	1206
14:40:38.155	123412	1514
14:40:38.157	123419	1190
14:40:38.158	123428	62
14:40:38.159	123440	1206
14:40:38.161	123444	1514
14:40:38.162	123453	1514
14:40:38.163	123471	1514
14:40:38.165	123474	634
14:40:38.166	123475	1190
14:40:38.167	123478	1190
14:40:38.168	123481	62
14:40:38.169	123482	618
14:40:38.170	123483	1514
14:40:38.171	123502	1514
14:40:38.173	123506	62
14:40:38.174	123508	1514
14:40:38.175	123513	62
14:40:38.176	123518	1514
14:40:38.177	123539	62
14:40:38.178	123549	618
14:40:38.180	123550	1190
14:40:38.181	123559	1514
14:40:38.182	123570	62
14:40:38.183	123575	1514
14:40:38.184	123578	1514
14:40:38.185	123581	1514
14:40:38.186	123584	634
14:40:38.188	123585	1514
14:40:38.189	123588	1206
14:40:38.193	123590	1190
14:40:38.195	123593	62
14:40:38.196	123598	1514
14:40:38.197	123601	1514
14:40:38.198	123604	1514
14:40:38.199	123614	62
14:40:38.200	123621	1514
14:40:38.201	123631	1514
14:40:38.202	123633	634
14:40:38.203	123647	62
14:40:38.204	123661	62
14:40:38.205	123668	62
14:40:38.206	123669	1514
14:40:38.207	123682	1514
14:40:38.210	123689	618
14:40:38.212	123697	618
14:40:38.213	123698	1514
14:40:38.217	123703	62
14:40:38.218	123708	62
14:40:38.219	123710	1514
14:40:38.220	123714	1190
14:40:38.221	123717	634
14:40:38.222	123720	1514
14:40:38.225	123723	1190
14:40:38.226	123726	62
14:40:38.227	123728	1190
14:40:38.229	123731	62
14:40:38.231	123733	1514
14:40:38.232	123745	1514
14:40:38.234	123755	1190
14:40:38.236	123757	1190
14:40:38.237	123758	62
14:40:38.238	123760	1514
14:40:38.239	123766	1514
14:40:38.240	123784	618
14:40:38.242	123791	1514
14:40:38.243	123796	1514
14:40:38.244	123805	1514
14:40:38.245	123820	62
14:40:38.246	123831	1514
14:40:38.247	123838	1514
14:40:38.248	123845	1514
14:40:38.249	123850	62
14:40:38.250	123853	62
14:40:38.253	123855	62
14:40:38.254	123857	1514
14:40:38.255	123862	62
14:40:38.256	123874	62
14:40:38.257	123882	1514
14:40:38.258	123901	1514
14:40:38.261	123911	1514
14:40:38.262	123919	1514
14:40:38.263	123927	1514
14:40:38.264	123934	1190
14:40:38.265	123936	62
14:40:38.266	123939	1190
14:40:38.267	123943	62
14:40:38.268	123944	1514
14:40:38.270	123947	618
14:40:38.271	123950	1206
14:40:38.272	123953	1206
14:40:38.273	123963	62
14:40:38.274	123965	62
14:40:38.275	123966	1190
14:40:38.277	123967	1514
14:40:38.278	123973	1514
14:40:38.279	123985	1514
14:40:38.280	123989	1514
14:40:38.281	123993	1514
14:40:38.282	123999	1514
14:40:38.283	124004	1514
14:40:38.284	124014	62
14:40:38.285	124027	1514
14:40:38.288	124036	618
14:40:38.290	124037	62
14:40:38.293	124042	62
14:40:38.294	124043	1190
14:40:38.295	124048	62
14:40:38.296	124052	62
14:40:38.297	124054	1514
14:40:38.298	124056	62
14:40:38.299	124069	634
14:40:38.300	124078	1514
14:40:38.301	124081	1514
14:40:38.302	124092	1514
14:40:38.303	124095	618
14:40:38.304	124096	62
14:40:38.305	124098	1514
14:40:38.306	124107	1514
14:40:38.307	124117	618
14:40:38.308	124118	1514
14:40:38.309	124121	1514
14:40:38.310	124130	1206
14:40:38.311	124135	1514
14:40:38.312	124146	62
14:40:38.313	124148	62
14:40:38.314	124149	618
14:40:38.315	124152	62
14:40:38.316	124159	618
14:40:38.317	124163	62
14:40:38.318	124167	1514
14:40:38.319	124170	1514
14:40:38.320	124176	634
14:40:38.321	124181	618
14:40:38.323	124182	1190
14:40:38.325	124185	62
14:40:38.327	124187	1190
14:40:38.328	124188	62
14:40:38.329	124200	1514
14:40:38.331	124212	618
14:40:38.332	124225	1514
14:40:38.335	124228	1514
14:40:38.336	124251	62
14:40:38.338	124256	1514
14:40:38.339	124265	634
14:40:38.340	124272	1514
14:40:38.341	124282	1514
14:40:38.343	124289	1514
14:40:38.344	124292	1514
14:40:38.345	124305	1514
14:40:38.346	124311	62
14:40:38.347	124324	618
14:40:38.348	124334	618
14:40:38.349	124335	1190
14:40:38.351	124338	62
14:40:38.353	124340	62
14:40:38.355	124342	1190
14:40:38.356	124343	62
14:40:38.357	124345	62
14:40:38.358	124347	1190
14:40:38.359	124348	62
14:40:38.360	124356	62
14:40:38.361	124369	62
14:40:38.363	124374	618
14:40:38.364	124375	1514
14:40:38.365	124378	1206
14:40:38.367	124381	1514
14:40:38.368	124393	1514
14:40:38.369	124399	1514
14:40:38.370	124408	1514
14:40:38.372	124420	1514
14:40:38.373	124430	1514
14:40:38.374	124443	618
14:40:38.375	124444	1190
14:40:38.377	124447	62
14:40:38.378	124448	618
14:40:38.379	124467	1514
14:40:38.380	124475	62
14:40:38.381	124476	618
14:40:38.384	124477	1190
14:40:38.385	124478	62
14:40:38.387	124480	1190
14:40:38.388	124481	62
14:40:38.389	124483	62
14:40:38.390	124491	1514
14:40:38.392	124494	1514
14:40:38.393	124503	1514
14:40:38.394	124506	1514
14:40:38.395	124516	1514
14:40:38.396	124523	1514
14:40:38.397	124535	1514
14:40:38.398	124548	1514
14:40:38.399	124557	1514
14:40:38.400	124561	1514
14:40:38.401	124570	62
14:40:38.402	124572	1514
14:40:38.403	124575	1514
14:40:38.405	124581	1514
14:40:38.406	124591	62
14:40:38.407	124601	618
14:40:38.408	124605	1514
14:40:38.409	124611	618
14:40:38.410	124614	62
14:40:38.412	124619	1190
14:40:38.413	124620	62
14:40:38.414	124623	618
14:40:38.415	124625	62
14:40:38.417	124627	62
14:40:38.419	124629	1190
14:40:38.420	124636	62
14:40:38.421	124637	618
14:40:38.422	124638	1190
14:40:38.424	124641	1514
14:40:38.425	124644	1514
14:40:38.426	124653	634
14:40:38.427	124657	1514
14:40:38.428	124667	1514
14:40:38.429	124682	1514
14:40:38.431	124689	1514
14:40:38.432	124703	62
14:40:38.433	124722	634
14:40:38.434	124726	618
14:40:38.435	124736	1514
14:40:38.436	124743	1514
14:40:38.437	124747	1514
14:40:38.438	124750	1514
14:40:38.439	124763	1514
14:40:38.440	124769	1514
14:40:38.441	124772	1514
14:40:38.443	124778	634
14:40:38.444	124780	62
14:40:38.445	124782	62
14:40:38.447	124784	62
14:40:38.448	124786	1514
14:40:38.449	124797	618
14:40:38.451	124805	1514
14:40:38.452	124823	1514
14:40:38.453	124830	62
14:40:38.455	124832	1190
14:40:38.456	124835	1514
14:40:38.457	124841	634
14:40:38.461	124842	1514
14:40:38.462	124845	1206
14:40:38.463	124853	62
14:40:38.464	124857	618
14:40:38.465	124867	1514
14:40:38.466	124879	62
14:40:38.467	124886	1514
14:40:38.468	124896	1514
14:40:38.469	124900	62
14:40:38.471	124905	1190
14:40:38.472	124907	618
14:40:38.473	124908	1514
14:40:38.474	124911	1206
14:40:38.475	124912	62
14:40:38.476	124914	62
14:40:38.477	124916	1514
14:40:38.478	124925	634
14:40:38.479	124932	1514
14:40:38.481	124938	1514
14:40:38.482	124943	62
14:40:38.484	124948	1190
14:40:38.485	124951	62
14:40:38.486	124953	1190
14:40:38.487	124954	62
14:40:38.488	124958	62
14:40:38.489	124959	1514
14:40:38.490	124967	1514
14:40:38.491	124979	62
14:40:38.492	124980	1514
14:40:38.493	124989	618
14:40:38.496	124993	1190
14:40:38.497	124999	1514
14:40:38.498	125013	1514
14:40:38.500	125024	1190
14:40:38.501	125031	62
14:40:38.502	125042	1514
14:40:38.503	125049	1514
14:40:38.504	125058	1514
14:40:38.505	125062	1514
14:40:38.506	125065	1514
14:40:38.507	125068	1514
14:40:38.508	125070	634
14:40:38.510	125075	634
14:40:38.511	125076	62
14:40:38.512	125078	1514
14:40:38.513	125083	62
14:40:38.514	125085	1190
14:40:38.515	125088	1514
14:40:38.517	125092	62
14:40:38.518	125097	1514
14:40:38.519	125100	1514
14:40:38.521	125113	62
14:40:38.522	125118	62
14:40:38.523	125119	1190
14:40:38.524	125132	1514
14:40:38.525	125143	1514
14:40:38.526	125147	1514
14:40:38.527	125152	62
14:40:38.528	125154	1514
14:40:38.529	125167	62
14:40:38.530	125175	62
14:40:38.531	125178	1514
14:40:38.532	125182	1514
14:40:38.533	125192	62
14:40:38.534	125194	1190
14:40:38.536	125197	1190
14:40:38.537	125200	1514
14:40:38.538	125209	1514
14:40:38.539	125221	1514
14:40:38.540	125225	634
14:40:38.541	125229	1514
14:40:38.542	125235	1514
14:40:38.543	125247	1514
14:40:38.544	125263	62
14:40:38.545	125276	1514
14:40:38.546	125279	618
14:40:38.547	125280	1514
14:40:38.548	125285	1190
14:40:38.549	125286	62
14:40:38.550	125291	1190
14:40:38.551	125294	62
14:40:38.552	125296	1190
14:40:38.553	125299	62
14:40:38.555	125301	1514
14:40:38.556	125308	1514
14:40:38.557	125319	618
14:40:38.558	125320	1514
14:40:38.559	125329	62
14:40:38.560	125340	62
14:40:38.561	125343	62
14:40:38.562	125345	1514
14:40:38.563	125361	1514
14:40:38.564	125366	1514
14:40:38.565	125372	62
14:40:38.566	125380	1514
14:40:38.567	125386	1514
14:40:38.568	125393	62
14:40:38.570	125394	634
14:40:38.571	125395	1514
14:40:38.572	125401	62
14:40:38.573	125406	62
14:40:38.574	125407	618
14:40:38.575	125408	1514
14:40:38.576	125414	1514
14:40:38.577	125424	1514
14:40:38.578	125438	1514
14:40:38.579	125447	1514
14:40:38.580	125457	1514
14:40:38.581	125460	1206
14:40:38.582	125465	1514
14:40:38.583	125474	1514
14:40:38.584	125484	1514
14:40:38.585	125488	1514
14:40:38.586	125495	1514
14:40:38.587	125499	1190
14:40:38.588	125505	62
14:40:38.589	125509	634
14:40:38.590	125510	1190
14:40:38.591	125513	1514
14:40:38.592	125516	618
14:40:38.593	125517	62
14:40:38.594	125522	1514
14:40:38.595	125531	62
14:40:38.596	125542	62
14:40:38.597	125546	1514
14:40:38.598	125549	1514
14:40:38.599	125561	1514
14:40:38.600	125573	62
14:40:38.601	125577	1514
14:40:38.602	125583	634
14:40:38.603	125590	1514
14:40:38.604	125604	1514
14:40:38.605	125609	62
14:40:38.606	125623	1514
14:40:38.607	125639	1190
14:40:38.608	125640	62
14:40:38.609	125642	62
14:40:38.613	125644	62
14:40:38.614	125646	1190
14:40:38.615	125649	1190
14:40:38.616	125650	62
14:40:38.617	125652	62
14:40:38.618	125654	1514
14:40:38.619	125657	1514
14:40:38.620	125667	1514
14:40:38.621	125671	62
14:40:38.622	125676	1190
14:40:38.623	125677	62
14:40:38.624	125680	62
14:40:38.625	125682	62
14:40:38.626	125684	1514
14:40:38.627	125696	618
14:40:38.628	125711	618
14:40:38.629	125718	1514
14:40:38.630	125724	1514
14:40:38.632	125740	1514
14:40:38.633	125743	618
14:40:38.634	125744	1190
14:40:38.636	125747	1514
14:40:38.637	125756	1514
14:40:38.638	125765	1514
14:40:38.639	125768	1514
14:40:38.640	125775	1514
14:40:38.641	125784	1514
14:40:38.643	125791	1190
14:40:38.645	125794	1190
14:40:38.646	125796	1190
14:40:38.649	125799	1190
14:40:38.650	125801	1190
14:40:38.651	125805	1514
14:40:38.652	125808	1514
14:40:38.653	125821	62
14:40:38.654	125823	1514
14:40:38.655	125835	1514
14:40:38.657	125848	1514
14:40:38.658	125851	1514
14:40:38.659	125854	1514
14:40:38.661	125857	62
14:40:38.662	125861	62
14:40:38.663	125877	1514
14:40:38.664	125886	62
14:40:38.665	125891	1514
14:40:38.666	125904	62
14:40:38.667	125914	1514
14:40:38.668	125920	618
14:40:38.670	125921	1190
14:40:38.671	125922	1514
14:40:38.672	125927	618
14:40:38.673	125934	1514
14:40:38.674	125943	618
14:40:38.677	125944	1514
14:40:38.678	125956	634
14:40:38.679	125959	634
14:40:38.680	125969	1514
14:40:38.682	125985	1190
14:40:38.684	125988	1190
14:40:38.685	125989	62
14:40:38.687	125991	1190
14:40:38.688	125995	634
14:40:38.689	126008	1514
14:40:38.690	126021	1514
14:40:38.691	126024	618
14:40:38.692	126037	62
14:40:38.693	126045	1514
14:40:38.695	126048	1514
14:40:38.696	126057	1514
14:40:38.697	126064	1514
14:40:38.698	126074	1514
14:40:38.699	126078	62
14:40:38.700	126082	62
14:40:38.701	126095	1514
14:40:38.702	126107	1514
14:40:38.703	126110	618
14:40:38.704	126111	1514
14:40:38.705	126115	1514
14:40:38.706	126124	62
14:40:38.707	126135	1514
14:40:38.708	126148	62
14:40:38.709	126150	62
14:40:38.710	126152	1190
14:40:38.711	126154	618
14:40:38.712	126158	1514
14:40:38.713	126162	62
14:40:38.715	126163	618
14:40:38.717	126167	1514
14:40:38.718	126185	1514
14:40:38.719	126197	1514
14:40:38.720	126207	1514
14:40:38.721	126216	618
14:40:38.722	126224	1514
14:40:38.723	126230	618
14:40:38.724	126238	62
14:40:38.725	126245	62
14:40:38.726	126247	618
14:40:38.727	126248	1514
14:40:38.728	126255	62
14:40:38.729	126257	62
14:40:38.730	126258	618
14:40:38.732	126262	1514
14:40:38.733	126268	1514
14:40:38.734	126278	1514
14:40:38.735	126281	1514
14:40:38.736	126288	1190
14:40:38.737	126291	62
14:40:38.739	126293	1514
14:40:38.740	126300	1514
14:40:38.741	126313	62
14:40:38.742	126317	618
14:40:38.744	126318	1190
14:40:38.745	126319	62
14:40:38.747	126320	1514
14:40:38.748	126331	62
14:40:38.749	126338	618
14:40:38.750	126341	62
14:40:38.751	126355	1514
14:40:38.752	126358	1514
14:40:38.753	126365	62
14:40:38.754	126378	1514
14:40:38.755	126390	1514
14:40:38.756	126397	1514
14:40:38.757	126400	1514
14:40:38.759	126407	1514
14:40:38.760	126416	1514
14:40:38.761	126422	634
14:40:38.764	126423	1190
14:40:38.765	126426	62
14:40:38.766	126432	62
14:40:38.767	126440	62
14:40:38.768	126444	634
14:40:38.769	126445	62
14:40:38.770	126446	634
14:40:38.771	126447	1190
14:40:38.772	126449	62
14:40:38.773	126453	62
14:40:38.774	126455	1514
14:40:38.775	126472	62
14:40:38.776	126482	634
14:40:38.777	126492	1514
14:40:38.778	126501	1514
14:40:38.781	126504	1206
14:40:38.783	126507	1190
14:40:38.784	126515	62
14:40:38.785	126516	62
14:40:38.786	126520	62
14:40:38.787	126528	1514
14:40:38.788	126546	62
14:40:38.789	126557	1514
14:40:38.790	126560	618
14:40:38.791	126565	618
14:40:38.793	126566	62
14:40:38.794	126571	1514
14:40:38.795	126574	1514
14:40:38.796	126577	1514
14:40:38.797	126590	1514
14:40:38.798	126593	618
14:40:38.799	126594	1514
14:40:38.800	126607	1514
14:40:38.801	126614	62
14:40:38.802	126617	62
14:40:38.805	126619	62
14:40:38.806	126621	1514
14:40:38.807	126633	62
14:40:38.808	126635	1190
14:40:38.809	126638	1190
14:40:38.810	126640	1514
14:40:38.811	126649	1514
14:40:38.812	126655	1514
14:40:38.813	126672	62
14:40:38.814	126677	1190
14:40:38.815	126678	62
14:40:38.817	126680	62
14:40:38.818	126681	618
14:40:38.821	126682	62
14:40:38.823	126684	1514
14:40:38.824	126694	1514
14:40:38.826	126700	1514
14:40:38.827	126705	62
14:40:38.828	126709	618
14:40:38.829	126710	1514
14:40:38.830	126714	1514
14:40:38.832	126722	62
14:40:38.833	126724	1514
14:40:38.834	126739	634
14:40:38.835	126743	1514
14:40:38.836	126750	1190
14:40:38.837	126753	1514
14:40:38.839	126760	1514
14:40:38.840	126766	1514
14:40:38.841	126769	618
14:40:38.842	126770	1514
14:40:38.843	126773	618
14:40:38.845	126774	62
14:40:38.847	126776	1190
14:40:38.849	126779	1190
14:40:38.850	126785	1514
14:40:38.851	126793	62
14:40:38.852	126809	618
14:40:38.853	126810	62
14:40:38.855	126812	1190
14:40:38.856	126815	1190
14:40:38.857	126817	618
14:40:38.859	126818	1190
14:40:38.860	126819	62
14:40:38.861	126821	1514
14:40:38.862	126824	1206
14:40:38.866	126827	1514
14:40:38.867	126833	1514
14:40:38.868	126841	62
14:40:38.869	126857	1514
14:40:38.870	126869	634
14:40:38.871	126873	62
14:40:38.873	126875	62
14:40:38.874	126877	1514
14:40:38.876	126890	1514
14:40:38.877	126893	1514
14:40:38.878	126905	618
14:40:38.879	126906	1190
14:40:38.880	126914	618
14:40:38.881	126918	1514
14:40:38.885	126921	62
14:40:38.886	126923	1190
14:40:38.887	126925	62
14:40:38.888	126927	62
14:40:38.889	126930	62
14:40:38.890	126940	1514
